Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-25 00:00:00-04:00,5.878653443340992,5.99622628204474,5.878653443340992,5.940533638000488,781402,0.0,0.0
2002-04-26 00:00:00-04:00,5.940532614984434,5.977661322105295,5.884840406758823,5.952908992767334,463901,0.0,0.0
2002-04-29 00:00:00-04:00,5.9962237418054505,5.9962237418054505,5.878650952910221,5.9652838706970215,305656,0.0,0.0
2002-04-30 00:00:00-04:00,5.940535618570694,6.039544559754474,5.940535618570694,5.990040302276611,158823,0.0,0.0
2002-05-01 00:00:00-04:00,5.996227741241455,6.00241614581849,5.990039762892438,5.996227741241455,94687,0.0,0.0
2002-05-02 00:00:00-04:00,5.996226910947479,6.00241531466761,5.9776629784709625,5.983850955963135,51496,0.0,0.0
2002-05-03 00:00:00-04:00,5.996225763490067,6.033354473793945,5.996225763490067,6.008602142333984,234515,0.0,0.0
2002-05-06 00:00:00-04:00,6.014791953699857,6.033356314515612,5.990039614688185,6.020980358123779,45502,0.0,0.0
2002-05-07 00:00:00-04:00,6.020980139538902,6.095236301422119,6.002415779397105,6.095236301422119,50630,0.0,0.0
2002-05-08 00:00:00-04:00,6.144741409977492,6.163305771425432,6.064296838235128,6.1571173667907715,160267,0.0,0.0
2002-05-09 00:00:00-04:00,6.1633039736806925,6.17567992688409,6.1447396176477,6.150928020477295,60091,0.0,0.0
2002-05-10 00:00:00-04:00,6.1509298146121525,6.181869706645353,6.1509298146121525,6.1571173667907715,80531,0.0,0.0
2002-05-13 00:00:00-04:00,6.138553829653076,6.169494152069092,6.138553829653076,6.169494152069092,103282,0.0,0.0
2002-05-14 00:00:00-04:00,6.169492648312155,6.188057007728104,6.126176377978907,6.181869029998779,174929,0.0,0.0
2002-05-15 00:00:00-04:00,6.200433254241943,6.218997187025215,6.188056872825131,6.200433254241943,41818,0.0,0.0
2002-05-16 00:00:00-04:00,6.188059535159132,6.218999862670898,6.188059535159132,6.218999862670898,158101,0.0,0.0
2002-05-17 00:00:00-04:00,6.2189972815484005,6.262313977823672,6.2189972815484005,6.243749618530273,216531,0.0,0.0
2002-05-21 00:00:00-04:00,6.249941349029541,6.274693272957858,6.219000591662748,6.249941349029541,88476,0.0,0.0
2002-05-22 00:00:00-04:00,6.24375235036541,6.268504271949044,6.2375639437413435,6.256128311157227,112454,0.0,0.0
2002-05-23 00:00:00-04:00,6.256128311157227,6.2746926785731105,6.249940756989476,6.256128311157227,184174,0.0,0.0
2002-05-24 00:00:00-04:00,6.249940756989476,6.268504271949044,6.249940756989476,6.256128311157227,379831,0.0,0.0
2002-05-27 00:00:00-04:00,6.2685039227333945,6.299444675445557,6.26231636891035,6.299444675445557,63414,0.0,0.0
2002-05-28 00:00:00-04:00,6.274691454951684,6.287067413330078,6.249939538194897,6.287067413330078,88187,0.0,0.0
2002-05-29 00:00:00-04:00,6.3102280610619585,6.3102280610619585,6.2601470947265625,6.2601470947265625,76559,0.161994,0.0
2002-05-30 00:00:00-04:00,6.297711307414763,6.354052802076256,6.272671026404061,6.341532230377197,65869,0.0,0.0
2002-05-31 00:00:00-04:00,6.354052058072355,6.354052058072355,6.291450500488281,6.291450500488281,55830,0.0,0.0
2002-06-03 00:00:00-04:00,6.291450500488281,6.322751710473976,6.260149721696243,6.291450500488281,71214,0.0,0.0
2002-06-04 00:00:00-04:00,6.291448296080909,6.354049831730561,6.291448296080909,6.347789764404297,43263,0.0,0.0
2002-06-05 00:00:00-04:00,6.354052610567432,6.372833251953125,6.322752260247437,6.372833251953125,30190,0.0,0.0
2002-06-06 00:00:00-04:00,6.354047709658753,6.379088401794434,6.329007017523072,6.379088401794434,33224,0.0,0.0
2002-06-07 00:00:00-04:00,6.366573678058639,6.410394171921718,6.366573678058639,6.391613960266113,28240,0.0,0.0
2002-06-10 00:00:00-04:00,6.385348764959167,6.498031238037252,6.385348764959167,6.429169654846191,83564,0.0,0.0
2002-06-11 00:00:00-04:00,6.4792505322397655,6.4792505322397655,6.42916914956767,6.472990036010742,247876,0.0,0.0
2002-06-12 00:00:00-04:00,6.4855102287579935,6.523071048031123,6.447949409484863,6.447949409484863,54097,0.0,0.0
2002-06-13 00:00:00-04:00,6.504292079058434,6.573153234701229,6.441690126887863,6.5418524742126465,75403,0.0,0.0
2002-06-14 00:00:00-04:00,6.573153725233471,6.7233974730295305,6.548113459928659,6.692096710205078,109276,0.0,0.0
2002-06-17 00:00:00-04:00,6.710880638357367,6.798522472381592,6.6983600683584426,6.798522472381592,168140,0.0,0.0
2002-06-18 00:00:00-04:00,6.785998964676233,6.8548605563063,6.767218765791725,6.842339992523193,182657,0.0,0.0
2002-06-19 00:00:00-04:00,6.829820929533806,6.854861629828144,6.773479461669922,6.773479461669922,77714,0.0,0.0
2002-06-20 00:00:00-04:00,6.8298222136853886,6.848602850235676,6.792261371778398,6.823562145233154,72369,0.0,0.0
2002-06-21 00:00:00-04:00,6.842342818998823,6.879904094670745,6.823562612356476,6.86738395690918,60813,0.0,0.0
2002-06-24 00:00:00-04:00,6.886162103226417,6.917463302612305,6.823560998035179,6.917463302612305,50919,0.0,0.0
2002-06-25 00:00:00-04:00,6.942503572211396,6.980064838997055,6.886162103226417,6.917463302612305,119243,0.0,0.0
2002-06-26 00:00:00-04:00,6.942730481423729,6.942730481423729,6.885874496042352,6.936412811279297,30768,0.138456,0.0
2002-06-27 00:00:00-04:00,6.94273044438512,6.94273044438512,6.822701239249492,6.9048261642456055,36546,0.0,0.0
